日付,銘柄名,symbol,業種,TOPIXに占める個別銘柄のウェイト,ニューインデックス区分,調整係数対象銘柄
20201230,日石輸,9074,陸運業,0.00%,TOPIX Small 2,
20201230,福山運,9075,陸運業,0.02%,TOPIX Small 1,
20201230,セイノーＨＤ,9076,陸運業,0.04%,TOPIX Mid400,
20201230,エスライン,9078,陸運業,0.00%,TOPIX Small 2,○
20201230,神奈中交,9081,陸運業,0.00%,TOPIX Small 2,○
20201230,日立物流,9086,陸運業,0.02%,TOPIX Small 1,
20201230,丸和運輸機関,9090,陸運業,0.02%,TOPIX Small 1,
20201230,Ｃ＆ＦロジＨＤ,9099,陸運業,0.01%,TOPIX Small 2,
20201230,郵船,9101,海運業,0.08%,TOPIX Mid400,
20201230,商船三井,9104,海運業,0.08%,TOPIX Mid400,
20201230,川崎船,9107,海運業,0.02%,TOPIX Small 1,
20201230,ユナイテド海,9110,海運業,0.00%,TOPIX Small 2,
20201230,明治海,9115,海運業,0.00%,TOPIX Small 2,
20201230,飯野海,9119,海運業,0.01%,TOPIX Small 2,
20201230,共栄タンカー,9130,海運業,0.00%,TOPIX Small 2,
20201230,ＪＲ九州,9142,陸運業,0.07%,TOPIX Mid400,
20201230,ＳＧホールディングス,9143,陸運業,0.22%,TOPIX Mid400,
20201230,ＪＡＬ,9201,空運業,0.17%,TOPIX Mid400,
20201230,ＡＮＡ,9202,空運業,0.21%,TOPIX Large70,
20201230,パスコ,9232,空運業,0.00%,TOPIX Small 2,
20201230,Ｗｉｓｍｅｔｔａｃ,9260,卸売業,0.00%,TOPIX Small 2,
20201230,シルバーライフ,9262,小売業,0.00%,TOPIX Small 2,
20201230,ヤマシタヘルスケア,9265,卸売業,0.00%,TOPIX Small 2,
20201230,一家ダイニング,9266,小売業,0.00%,TOPIX Small 2,○
20201230,ゲンキードラッグ,9267,小売業,0.01%,TOPIX Small 1,
20201230,コーア商事ＨＤ,9273,卸売業,0.00%,TOPIX Small 2,○
20201230,国際紙パルプ商事,9274,卸売業,0.00%,TOPIX Small 2,
20201230,ナルミヤ,9275,小売業,0.00%,TOPIX Small 2,
20201230,ブックオフＧＨＤ,9278,小売業,0.00%,TOPIX Small 2,
20201230,ギフト,9279,小売業,0.00%,TOPIX Small 2,○
20201230,三菱倉,9301,倉庫・運輸関連業,0.04%,TOPIX Mid400,
20201230,三井倉ＨＤ,9302,倉庫・運輸関連業,0.01%,TOPIX Small 1,
20201230,住友倉,9303,倉庫・運輸関連業,0.02%,TOPIX Small 1,
20201230,渋沢倉,9304,倉庫・運輸関連業,0.00%,TOPIX Small 2,
20201230,ヤマタネ,9305,卸売業,0.00%,TOPIX Small 2,
20201230,東陽倉,9306,倉庫・運輸関連業,0.00%,TOPIX Small 2,
20201230,乾汽船,9308,海運業,0.00%,TOPIX Small 2,○
20201230,トランスシティ,9310,倉庫・運輸関連業,0.00%,TOPIX Small 2,
20201230,ケイヒン,9312,倉庫・運輸関連業,0.00%,TOPIX Small 2,
20201230,中央倉庫,9319,倉庫・運輸関連業,0.00%,TOPIX Small 2,○
20201230,川西倉庫,9322,倉庫・運輸関連業,0.00%,TOPIX Small 2,○
20201230,安田倉,9324,倉庫・運輸関連業,0.00%,TOPIX Small 2,○
20201230,ファイズＨＤ,9325,倉庫・運輸関連業,0.00%,TOPIX Small 2,
20201230,洋埠頭,9351,倉庫・運輸関連業,0.00%,TOPIX Small 2,
20201230,宇徳,9358,倉庫・運輸関連業,0.00%,TOPIX Small 2,
20201230,上組,9364,倉庫・運輸関連業,0.04%,TOPIX Mid400,
20201230,サンリツ,9366,倉庫・運輸関連業,0.00%,TOPIX Small 2,
20201230,キムラユニティー,9368,倉庫・運輸関連業,0.00%,TOPIX Small 2,○
20201230,キユソ流通,9369,倉庫・運輸関連業,0.00%,TOPIX Small 2,
20201230,近鉄エクス,9375,倉庫・運輸関連業,0.02%,TOPIX Small 1,
20201230,東海運,9380,倉庫・運輸関連業,0.00%,TOPIX Small 2,
20201230,エーアイテイー,9381,倉庫・運輸関連業,0.00%,TOPIX Small 2,
20201230,内外トランスライン,9384,倉庫・運輸関連業,0.00%,TOPIX Small 2,
20201230,ショーエイコーポ,9385,化学,0.00%,TOPIX Small 2,
20201230,日本コンセプト,9386,倉庫・運輸関連業,0.00%,TOPIX Small 2,
20201230,ＴＢＳＨＤ,9401,情報・通信業,0.04%,TOPIX Mid400,
20201230,日テレＨＤ,9404,情報・通信業,0.04%,TOPIX Mid400,
20201230,朝日放送グループＨＤ,9405,情報・通信業,0.00%,TOPIX Small 2,○
20201230,テレビ朝日ＨＤ,9409,情報・通信業,0.02%,TOPIX Mid400,
20201230,スカパーＪ,9412,情報・通信業,0.01%,TOPIX Small 1,
20201230,テレ東ＨＤ,9413,情報・通信業,0.01%,TOPIX Small 2,
20201230,日本ＢＳ放送,9414,情報・通信業,0.00%,TOPIX Small 2,
20201230,ビジョン,9416,情報・通信業,0.01%,TOPIX Small 2,
20201230,スマートバリュー,9417,情報・通信業,0.00%,TOPIX Small 2,
20201230,ＵＳＥＮ　ＮＥＸＴ,9418,情報・通信業,0.00%,TOPIX Small 2,
20201230,ワイヤレスゲート,9419,情報・通信業,0.00%,TOPIX Small 2,
20201230,コネクシオ,9422,情報・通信業,0.00%,TOPIX Small 2,
20201230,日本通信,9424,情報・通信業,0.01%,TOPIX Small 1,
20201230,クロップス,9428,情報・通信業,0.00%,TOPIX Small 2,
20201230,ＮＴＴ,9432,情報・通信業,1.39%,TOPIX Core30,
20201230,ＫＤＤＩ,9433,情報・通信業,0.88%,TOPIX Core30,
20201230,ソフトバンク,9434,情報・通信業,0.46%,TOPIX Large70,
20201230,光通信,9435,情報・通信業,0.10%,TOPIX Mid400,
20201230,エムティーアイ,9438,情報・通信業,0%,TOPIX Small 2,
20201230,ＧＭＯ,9449,情報・通信業,0.04%,TOPIX Mid400,
20201230,ファイバーゲート,9450,情報・通信業,0.00%,TOPIX Small 2,
20201230,アイドマＭＣ,9466,情報・通信業,0.00%,TOPIX Small 2,
20201230,ＫＡＤＯＫＡＷＡ,9468,情報・通信業,0.04%,TOPIX Small 1,
20201230,学研ＨＤ,9470,情報・通信業,0.01%,TOPIX Small 1,
20201230,ゼンリン,9474,情報・通信業,0.01%,TOPIX Small 1,
20201230,昭文社ＨＤ,9475,情報・通信業,0.00%,TOPIX Small 2,
20201230,インプレス,9479,情報・通信業,0.00%,TOPIX Small 2,
20201230,東電力ＨＤ,9501,電気・ガス業,0.09%,TOPIX Mid400,
20201230,中部電力,9502,電気・ガス業,0.15%,TOPIX Large70,
20201230,関西電力,9503,電気・ガス業,0.15%,TOPIX Large70,
20201230,中国電力,9504,電気・ガス業,0.07%,TOPIX Mid400,
20201230,北陸電力,9505,電気・ガス業,0.02%,TOPIX Mid400,
20201230,東北電力,9506,電気・ガス業,0.08%,TOPIX Mid400,
20201230,四国電力,9507,電気・ガス業,0.02%,TOPIX Mid400,
20201230,九州電力,9508,電気・ガス業,0.07%,TOPIX Mid400,
20201230,北海電力,9509,電気・ガス業,0.01%,TOPIX Mid400,
20201230,沖縄電力,9511,電気・ガス業,0.01%,TOPIX Small 1,
20201230,Ｊパワー,9513,電気・ガス業,0.05%,TOPIX Mid400,
20201230,ＥＦ－ＯＮ,9514,電気・ガス業,0.00%,TOPIX Small 2,
20201230,イーレックス,9517,電気・ガス業,0.01%,TOPIX Small 1,
20201230,レノバ,9519,電気・ガス業,0.03%,TOPIX Small 1,
20201230,東瓦斯,9531,電気・ガス業,0.18%,TOPIX Large70,
20201230,大瓦斯,9532,電気・ガス業,0.16%,TOPIX Mid400,
20201230,東邦瓦斯,9533,電気・ガス業,0.13%,TOPIX Mid400,
20201230,北海瓦斯,9534,電気・ガス業,0.00%,TOPIX Small 2,○
20201230,広島ガス,9535,電気・ガス業,0.00%,TOPIX Small 2,○
20201230,西部瓦斯,9536,電気・ガス業,0.01%,TOPIX Small 2,○
20201230,静岡ガス,9543,電気・ガス業,0.01%,TOPIX Small 2,
20201230,メタウォーター,9551,電気・ガス業,0.01%,TOPIX Small 1,
20201230,アイネット,9600,情報・通信業,0.00%,TOPIX Small 2,
20201230,松竹,9601,情報・通信業,0.04%,TOPIX Mid400,
20201230,東宝,9602,情報・通信業,0.10%,TOPIX Mid400,
20201230,Ｈ．Ｉ．Ｓ．,9603,サービス業,0.01%,TOPIX Small 1,
20201230,東映,9605,情報・通信業,0.02%,TOPIX Small 1,
20201230,ラックランド,9612,サービス業,0.00%,TOPIX Small 2,○
20201230,ＮＴＴデータ,9613,情報・通信業,0.15%,TOPIX Mid400,
20201230,共立メンテ,9616,サービス業,0.02%,TOPIX Small 1,
20201230,イチネンＨＤ,9619,サービス業,0.01%,TOPIX Small 2,
20201230,建設技研,9621,サービス業,0.01%,TOPIX Small 2,
20201230,スペース,9622,サービス業,0.00%,TOPIX Small 2,○
20201230,長大,9624,サービス業,0.00%,TOPIX Small 2,
20201230,アインＨＤ,9627,小売業,0.03%,TOPIX Mid400,
20201230,燦ＨＤ,9628,サービス業,0.00%,TOPIX Small 2,
20201230,ピーシーエー,9629,情報・通信業,0.00%,TOPIX Small 2,
20201230,スバル興,9632,サービス業,0.00%,TOPIX Small 2,
20201230,テアトル,9633,サービス業,0.00%,TOPIX Small 2,
20201230,タナベ経営,9644,サービス業,0.00%,TOPIX Small 2,○
20201230,ビジ太田昭和,9658,情報・通信業,0.00%,TOPIX Small 2,○
20201230,ナガワ,9663,サービス業,0.01%,TOPIX Small 2,○
20201230,よみランド,9671,サービス業,0.01%,TOPIX Small 2,
20201230,都競馬,9672,サービス業,0.01%,TOPIX Small 1,
20201230,常磐興,9675,サービス業,0.00%,TOPIX Small 2,
20201230,カナモト,9678,サービス業,0.01%,TOPIX Small 1,
20201230,東京ドーム,9681,サービス業,0.02%,TOPIX Small 1,
20201230,ＤＴＳ,9682,情報・通信業,0.02%,TOPIX Small 1,
20201230,スクエニＨＤ,9684,情報・通信業,0.10%,TOPIX Mid400,
20201230,シーイーシー,9692,情報・通信業,0.01%,TOPIX Small 1,
20201230,カプコン,9697,情報・通信業,0.12%,TOPIX Mid400,
20201230,西尾レントオール,9699,サービス業,0.01%,TOPIX Small 1,
20201230,アイエスビー,9702,情報・通信業,0.00%,TOPIX Small 2,
20201230,アゴーラＨＧ,9704,サービス業,0.00%,TOPIX Small 2,
20201230,日空ビル,9706,不動産業,0.08%,TOPIX Mid400,
20201230,トランスコスモス,9715,サービス業,0.01%,TOPIX Small 1,
20201230,乃村工芸,9716,サービス業,0.01%,TOPIX Small 1,
20201230,ジャステック,9717,情報・通信業,0.00%,TOPIX Small 2,
20201230,ＳＣＳＫ,9719,情報・通信業,0.05%,TOPIX Mid400,
20201230,藤田観,9722,サービス業,0.00%,TOPIX Small 2,
20201230,ＫＮＴＣＴ,9726,サービス業,0.00%,TOPIX Small 2,
20201230,日本管財,9728,サービス業,0.01%,TOPIX Small 2,
20201230,トーカイ,9729,サービス業,0.01%,TOPIX Small 2,○
20201230,白洋舎,9731,サービス業,0.00%,TOPIX Small 2,○
20201230,セコム,9735,サービス業,0.39%,TOPIX Large70,
20201230,ＮＳＷ,9739,情報・通信業,0.00%,TOPIX Small 2,
20201230,ＣＳＰ,9740,サービス業,0.01%,TOPIX Small 1,
20201230,アイネス,9742,情報・通信業,0.01%,TOPIX Small 2,
20201230,丹青社,9743,サービス業,0.01%,TOPIX Small 1,
20201230,メイテック,9744,サービス業,0.03%,TOPIX Mid400,
20201230,ＴＫＣ,9746,情報・通信業,0.03%,TOPIX Small 1,
20201230,富士ソフト,9749,情報・通信業,0.02%,TOPIX Small 1,
20201230,応用地質,9755,サービス業,0.01%,TOPIX Small 2,
20201230,船井総研ＨＤ,9757,サービス業,0.02%,TOPIX Small 1,
20201230,ＮＳＤ,9759,情報・通信業,0.03%,TOPIX Small 1,
20201230,進学会ＨＤ,9760,サービス業,0.00%,TOPIX Small 2,
20201230,丸紅リース,9763,卸売業,0.00%,TOPIX Small 2,
20201230,オオバ,9765,サービス業,0.00%,TOPIX Small 2,
20201230,コナミ　ＨＤ,9766,情報・通信業,0.08%,TOPIX Mid400,
20201230,いであ,9768,サービス業,0.00%,TOPIX Small 2,
20201230,学究社,9769,サービス業,0.00%,TOPIX Small 2,
20201230,ベネッセＨＤ,9783,サービス業,0.03%,TOPIX Mid400,
20201230,イオンディライ,9787,サービス業,0.01%,TOPIX Small 1,
20201230,ナック,9788,サービス業,0.00%,TOPIX Small 2,
20201230,福井コンピ,9790,情報・通信業,0.01%,TOPIX Small 1,
20201230,ダイセキ,9793,サービス業,0.02%,TOPIX Small 1,
20201230,ステップ,9795,サービス業,0.00%,TOPIX Small 2,○
20201230,日鉄物産,9810,卸売業,0.01%,TOPIX Small 1,
20201230,泉州電業,9824,卸売業,0.00%,TOPIX Small 2,○
20201230,元気寿司,9828,小売業,0.00%,TOPIX Small 2,
20201230,トラスコ中山,9830,卸売業,0.03%,TOPIX Small 1,
20201230,ヤマダＨＤ,9831,小売業,0.07%,TOPIX Mid400,
20201230,オートバックス,9832,卸売業,0.02%,TOPIX Mid400,
20201230,モリト,9837,卸売業,0.00%,TOPIX Small 2,○
20201230,アークランド,9842,小売業,0.01%,TOPIX Small 1,
20201230,ニトリＨＤ,9843,小売業,0.37%,TOPIX Large70,
20201230,グルメ杵屋,9850,小売業,0.00%,TOPIX Small 2,
20201230,愛眼,9854,小売業,0.00%,TOPIX Small 2,
20201230,ケーユーＨＤ,9856,小売業,0.00%,TOPIX Small 2,○
20201230,吉野家ＨＤ,9861,小売業,0.02%,TOPIX Mid400,
20201230,加藤産業,9869,卸売業,0.02%,TOPIX Small 1,
20201230,北恵,9872,卸売業,0.00%,TOPIX Small 2,
20201230,イノテック,9880,卸売業,0.00%,TOPIX Small 2,
20201230,イエローハット,9882,卸売業,0.01%,TOPIX Small 1,
20201230,松屋フーズＨＤ,9887,小売業,0.01%,TOPIX Small 2,
20201230,ＪＢＣＣ　ＨＤ,9889,情報・通信業,0.00%,TOPIX Small 1,
20201230,ＪＫＨＤ,9896,卸売業,0.00%,TOPIX Small 2,
20201230,サガミＨＤ,9900,小売業,0.01%,TOPIX Small 2,
20201230,日伝,9902,卸売業,0.01%,TOPIX Small 2,○
20201230,関西スーパ,9919,小売業,0.00%,TOPIX Small 2,○
20201230,ミロク情報,9928,情報・通信業,0.01%,TOPIX Small 1,
20201230,北沢産業,9930,卸売業,0.00%,TOPIX Small 2,
20201230,杉本商事,9932,卸売業,0.01%,TOPIX Small 2,
20201230,因幡電産,9934,卸売業,0.03%,TOPIX Small 1,
20201230,王将フード,9936,小売業,0.02%,TOPIX Small 1,
20201230,プレナス,9945,小売業,0.01%,TOPIX Small 1,
20201230,ミニストップ,9946,小売業,0.00%,TOPIX Small 1,
20201230,アークス,9948,小売業,0.02%,TOPIX Small 1,○
20201230,バローＨＤ,9956,小売業,0.02%,TOPIX Small 1,
20201230,東テク,9960,卸売業,0.00%,TOPIX Small 2,○
20201230,ミスミＧ,9962,卸売業,0.17%,TOPIX Mid400,
20201230,藤久,9966,小売業,0.00%,TOPIX Small 2,
20201230,アルテック,9972,卸売業,0.00%,TOPIX Small 2,
20201230,ベルク,9974,小売業,0.01%,TOPIX Small 2,○
20201230,大庄,9979,小売業,0.00%,TOPIX Small 2,
20201230,タキヒヨー,9982,卸売業,0.00%,TOPIX Small 2,
20201230,ファーストリテ,9983,小売業,0.49%,TOPIX Large70,
20201230,ソフトバンクグループ,9984,情報・通信業,2.51%,TOPIX Core30,
20201230,蔵王産業,9986,卸売業,0.00%,TOPIX Small 2,○
20201230,スズケン,9987,卸売業,0.06%,TOPIX Mid400,
20201230,サンドラッグ,9989,小売業,0.06%,TOPIX Mid400,
20201230,サックスバーＨＤ,9990,小売業,0.00%,TOPIX Small 2,
20201230,ジェコス,9991,卸売業,0.00%,TOPIX Small 2,
20201230,ヤマザワ,9993,小売業,0.00%,TOPIX Small 2,○
20201230,やまや,9994,小売業,0.00%,TOPIX Small 2,
20201230,グローセル,9995,卸売業,0.00%,TOPIX Small 2,
20201230,ベルーナ,9997,小売業,0.01%,TOPIX Small 1,
